Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
feb-19;Mujer;Villaverde;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;5710;Trabajadores de los cuidados personales a domicilio
feb-19;Mujer;Villaverde;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;7703;Panaderos, pasteleros y confiteros
feb-19;Hombre;Chamartín;Entre 26 y 35 años;Española;2442;Ingenieros electrónicos;2622;Especialistas en administración de política de empresas;2431;Ingenieros industriales y de producción
feb-19;Hombre;Otro Municipio;Entre 46 y 55 años;Española;7222;Montadores-instaladores de gas en edificios;7250;Mecánicos-instaladores de refrigeración y climatización;7191;Mantenedores de edificios
feb-19;Mujer;Latina;Entre 36 y 45 años;Española;3510;Agentes y representantes comerciales;;;;
feb-19;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5492;Promotores de venta
feb-19;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos)
feb-19;Hombre;Puente De Vallecas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores;;
feb-19;Mujer;Otro Municipio;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9100;Empleados domésticos
feb-19;Mujer;Tetuán;Entre 46 y 55 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;3831;Técnicos de grabación audiovisual;5812;Especialistas en tratamientos de estética, bienestar y afines
feb-19;Hombre;Puente De Vallecas;Menor de 25 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes;9811;Peones del transporte de mercancías y descargadores
feb-19;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario
feb-19;Hombre;Puente De Vallecas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;;
feb-19;Mujer;Salamanca;Entre 26 y 35 años;Española;3532;Organizadores de conferencias y eventos;5220;Vendedores en tiendas y almacenes;4411;Empleados de información al usuario
feb-19;Mujer;Latina;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
feb-19;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
feb-19;Mujer;Chamartín;Entre 36 y 45 años;Española;5811;Peluqueros;;;;
feb-19;Hombre;Tetuán;Entre 46 y 55 años;Española;;;;;;
feb-19;Mujer;Tetuán;Entre 46 y 55 años;Española;;;;;;
feb-19;Mujer;Salamanca;Entre 46 y 55 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;5721;Cuidadores de niños en guarderías y centros educativos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-19;Hombre;Villaverde;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
feb-19;Mujer;Otro Municipio;Entre 46 y 55 años;Comunitaria;5420;Operadores de telemarketing;3534;Agentes y administradores de la propiedad inmobiliaria;9100;Empleados domésticos
feb-19;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;7131;Carpinteros (excepto ebanistas);5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9310;Ayudantes de cocina
feb-19;Mujer;Tetuán;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
feb-19;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Española;2931;Artistas de artes plásticas y visuales;2482;Diseñadores de productos y de prendas;2482;Diseñadores de productos y de prendas
feb-19;Mujer;Moratalaz;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3339;Otros profesionales de las terapias alternativas;;
feb-19;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;2599;Profesionales del derecho no clasificados bajo otros epígrafes
feb-19;Hombre;San Blas;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;;;;
feb-19;Mujer;Centro;Entre 26 y 35 años;Española;2651;Profesionales de la publicidad y la comercialización;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;2621;Analistas de gestión y organización
feb-19;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
feb-19;Hombre;Chamberí;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;;;;
feb-19;Mujer;Latina;Entre 36 y 45 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
feb-19;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;9320;Preparadores de comidas rápidas;9820;Reponedores
feb-19;Hombre;Centro;Entre 36 y 45 años;Española;9700;Peones de las industrias manufactureras;9811;Peones del transporte de mercancías y descargadores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
feb-19;Mujer;Chamartín;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria;5622;Técnicos de emergencias sanitarias
mar-19;Hombre;Carabanchel;Menor de 25 años;Española;9820;Reponedores;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
mar-19;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-19;Hombre;Latina;Entre 36 y 45 años;Extracomunitaria;8432;Conductores asalariados de camiones;8412;Conductores asalariados de automóviles, taxis y furgonetas;8432;Conductores asalariados de camiones
mar-19;Mujer;Villaverde;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);;;;
mar-19;Hombre;Villa De Vallecas;Menor de 25 años;Española;9310;Ayudantes de cocina;9820;Reponedores;4424;Teleoperadores
mar-19;Mujer;Moratalaz;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9431;Ordenanzas;4411;Empleados de información al usuario
mar-19;Hombre;Puente De Vallecas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;;
mar-19;Mujer;San Blas;Entre 46 y 55 años;Española;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles);5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
mar-19;Mujer;San Blas;Entre 56 y 65 años;Española;2321;Especialistas en métodos didácticos y pedagógicos;3532;Organizadores de conferencias y eventos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
mar-19;Mujer;Puente De Vallecas;Mayor de 65 años;Española;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles);;
feb-19;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
feb-19;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;;
feb-19;Mujer;Chamberí;Menor de 25 años;Española;;;;;;
feb-19;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
feb-19;Mujer;Villaverde;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9100;Empleados domésticos;9310;Ayudantes de cocina
feb-19;Mujer;Tetuán;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;3613;Asistentes de dirección y administrativos
feb-19;Mujer;San Blas;Menor de 25 años;Española;2934;Directores de cine, de teatro y afines;2934;Directores de cine, de teatro y afines;3724;Monitores de actividades recreativas y de entretenimiento
feb-19;Hombre;Centro;Entre 56 y 65 años;Española;3207;Supervisores de la producción en industrias de artes gráficas y en la fabricación de productos de papel;;;;
feb-19;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;7191;Mantenedores de edificios;5833;Conserjes de edificios
feb-19;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;7323;Ajustadores y operadores de máquinas-herramienta;5220;Vendedores en tiendas y almacenes;9820;Reponedores
feb-19;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2451;Arquitectos (excepto arquitectos paisajistas y urbanistas);2462;Ingenieros técnicos de obras públicas;5220;Vendedores en tiendas y almacenes
feb-19;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-19;Mujer;Otro Municipio;Entre 46 y 55 años;Española;4121;Empleados de control de abastecimientos e inventario;9811;Peones del transporte de mercancías y descargadores;5500;Cajeros y taquilleros (excepto bancos)
feb-19;Hombre;Villa De Vallecas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9602;Peones de la construcción de edificios
feb-19;Hombre;Vicálvaro;Entre 56 y 65 años;Comunitaria;7111;Encofradores y operarios de puesta en obra de hormigón;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;7231;Pintores y empapeladores
feb-19;Mujer;Barajas;Entre 46 y 55 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;4210;Empleados de bibliotecas y archivos
feb-19;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5721;Cuidadores de niños en guarderías y centros educativos
feb-19;Mujer;Latina;Entre 36 y 45 años;Extracomunitaria;4422;Recepcionistas de hoteles;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
feb-19;Mujer;Barajas;Entre 26 y 35 años;Española;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores
feb-19;Mujer;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes
feb-19;Mujer;Villa De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores
feb-19;Mujer;Vicálvaro;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9431;Ordenanzas
feb-19;Hombre;Latina;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
feb-19;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;9442;Clasificadores de desechos, operarios de punto limpio y recogedores de chatarra;;;;
feb-19;Mujer;Tetuán;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
feb-19;Mujer;Moncloa-aravaca;Entre 36 y 45 años;Española;2624;Especialistas en políticas y servicios de personal y afines;1212;Directores de recursos humanos;2823;Psicólogos
feb-19;Hombre;Hortaleza;Menor de 25 años;Española;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;9820;Reponedores;2484;Diseñadores gráficos y multimedia
feb-19;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;2922;Periodistas;2652;Profesionales de relaciones públicas;;
feb-19;Mujer;Hortaleza;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-19;Mujer;Chamartín;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles)
feb-19;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
feb-19;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;9820;Reponedores
feb-19;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-19;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9320;Preparadores de comidas rápidas;9100;Empleados domésticos
feb-19;Mujer;Hortaleza;Entre 36 y 45 años;Española;2824;Profesionales del trabajo y la educación social;4412;Recepcionistas (excepto de hoteles);;
feb-19;Mujer;Retiro;Entre 46 y 55 años;Extracomunitaria;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
feb-19;Mujer;San Blas;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio
feb-19;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;2431;Ingenieros industriales y de producción;3613;Asistentes de dirección y administrativos;;
feb-19;Hombre;Latina;Entre 46 y 55 años;Española;2431;Ingenieros industriales y de producción;2640;Profesionales de ventas técnicas y médicas (excepto las TIC);2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
feb-19;Hombre;Latina;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;7121;Albañiles;9443;Barrenderos y afines
feb-19;Hombre;Hortaleza;Entre 56 y 65 años;Española;3202;Supervisores de la construcción;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9431;Ordenanzas
feb-19;Hombre;Salamanca;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;5220;Vendedores en tiendas y almacenes;9431;Ordenanzas
feb-19;Mujer;Otro Municipio;Entre 36 y 45 años;Española;2599;Profesionales del derecho no clasificados bajo otros epígrafes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3714;Promotores de igualdad de oportunidades entre mujeres y hombres
feb-19;Hombre;Moncloa-aravaca;Entre 46 y 55 años;Española;7231;Pintores y empapeladores;7191;Mantenedores de edificios;5833;Conserjes de edificios
feb-19;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;;;;;;
feb-19;Hombre;Villaverde;Entre 36 y 45 años;Comunitaria;7131;Carpinteros (excepto ebanistas);8209;Montadores y ensambladores no clasificados en otros epígrafes;7322;Trabajadores de la fabricación de herramientas, mecánico-ajustadores, modelistas, matriceros y afines
feb-19;Mujer;Carabanchel;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;3510;Agentes y representantes comerciales;5220;Vendedores en tiendas y almacenes
feb-19;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;2821;Sociólogos, geógrafos, antropólogos, arqueólogos y afines;2324;Profesores de enseñanza no reglada de artes;3733;Técnicos en galerías de arte, museos y bibliotecas
feb-19;Hombre;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;9820;Reponedores
feb-19;Hombre;Vicálvaro;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;5500;Cajeros y taquilleros (excepto bancos)
feb-19;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
feb-19;Hombre;Otro Municipio;Entre 46 y 55 años;Española;2481;Arquitectos técnicos y técnicos urbanistas;3613;Asistentes de dirección y administrativos;;
feb-19;Hombre;Hortaleza;Entre 36 y 45 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas;9490;Otras ocupaciones elementales
feb-19;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
feb-19;Hombre;Otro Municipio;Menor de 25 años;Española;2442;Ingenieros electrónicos;2431;Ingenieros industriales y de producción;2431;Ingenieros industriales y de producción
feb-19;Mujer;San Blas;Entre 36 y 45 años;Española;2251;Maestros de educación infantil;;;;
feb-19;Hombre;Ciudad Lineal;Entre 56 y 65 años;Española;3123;Técnicos en electricidad;5833;Conserjes de edificios;7191;Mantenedores de edificios
feb-19;Hombre;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5833;Conserjes de edificios;9820;Reponedores
feb-19;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;9443;Barrenderos y afines;7121;Albañiles;;
feb-19;Mujer;Puente De Vallecas;Entre 56 y 65 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
feb-19;Mujer;Vicálvaro;Entre 56 y 65 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
feb-19;Mujer;Centro;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;5120;Camareros asalariados
feb-19;Hombre;Arganzuela;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores
feb-19;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
feb-19;Hombre;Otro Municipio;Menor de 25 años;Extracomunitaria;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
feb-19;Hombre;Arganzuela;Entre 56 y 65 años;Comunitaria;7221;Fontaneros;7403;Mecánicos y ajustadores de maquinaria agrícola e industrial;;
feb-19;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
feb-19;Mujer;Chamberí;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza;;
feb-19;Mujer;Moratalaz;Entre 46 y 55 años;Española;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-19;Mujer;Tetuán;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;;;;
feb-19;Hombre;Puente De Vallecas;Menor de 25 años;Española;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;9310;Ayudantes de cocina
feb-19;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-19;Hombre;Villaverde;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;7191;Mantenedores de edificios
feb-19;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;8333;Operadores de carretillas elevadoras;9820;Reponedores
feb-19;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
feb-19;Mujer;Arganzuela;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;3522;Agentes de compras;3613;Asistentes de dirección y administrativos
feb-19;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9820;Reponedores
feb-19;Hombre;Fuencarral-el Pardo;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes
feb-19;Mujer;Arganzuela;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4123;Empleados de logística y transporte de pasajeros y mercancías
feb-19;Mujer;Carabanchel;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-19;Mujer;Usera;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4301;Grabadores de datos;5110;Cocineros asalariados
feb-19;Hombre;San Blas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7191;Mantenedores de edificios;5833;Conserjes de edificios
feb-19;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5811;Peluqueros;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
feb-19;Mujer;Latina;Entre 36 y 45 años;Española;5420;Operadores de telemarketing;4411;Empleados de información al usuario;5220;Vendedores en tiendas y almacenes
feb-19;Mujer;Puente De Vallecas;Entre 56 y 65 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros
feb-19;Mujer;Otro Municipio;Entre 46 y 55 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4221;Empleados de servicios de correos (excepto empleados de mostrador)
feb-19;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-19;Mujer;Arganzuela;Menor de 25 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
feb-19;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;4424;Teleoperadores
feb-19;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;5621;Técnicos auxiliares de farmacia;4412;Recepcionistas (excepto de hoteles);4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
feb-19;Hombre;Usera;Entre 56 y 65 años;Española;5833;Conserjes de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;;
feb-19;Mujer;Carabanchel;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
feb-19;Mujer;Salamanca;Entre 46 y 55 años;Comunitaria;5210;Jefes de sección de tiendas y almacenes;;;;
feb-19;Hombre;Moratalaz;Entre 26 y 35 años;Española;7131;Carpinteros (excepto ebanistas);7510;Electricistas de la construcción y afines;9700;Peones de las industrias manufactureras
feb-19;Hombre;Usera;Entre 36 y 45 años;Española;5992;Bañistas-socorristas;3723;Instructores de actividades deportivas;;
feb-19;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos)
feb-19;Mujer;Tetuán;Entre 36 y 45 años;Comunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
feb-19;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
feb-19;Hombre;Carabanchel;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
feb-19;Mujer;Carabanchel;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5612;Auxiliares de enfermería de atención primaria
feb-19;Mujer;Moratalaz;Entre 46 y 55 años;Española;9431;Ordenanzas;5721;Cuidadores de niños en guarderías y centros educativos;4301;Grabadores de datos
feb-19;Mujer;Moratalaz;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9431;Ordenanzas;8412;Conductores asalariados de automóviles, taxis y furgonetas
feb-19;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5893;Cuidadores de animales y adiestradores;7221;Fontaneros;5833;Conserjes de edificios
feb-19;Mujer;San Blas;Entre 46 y 55 años;Española;4423;Telefonistas;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-19;Mujer;Tetuán;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9820;Reponedores
feb-19;Hombre;Barajas;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);4422;Recepcionistas de hoteles;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
feb-19;Mujer;San Blas;Entre 26 y 35 años;Española;2922;Periodistas;;;;
feb-19;Hombre;Tetuán;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
feb-19;Mujer;Fuencarral-el Pardo;Menor de 25 años;Española;2421;Biólogos, botánicos, zoólogos y afines;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
feb-19;Mujer;Centro;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario
feb-19;Mujer;Hortaleza;Entre 46 y 55 años;Comunitaria;9100;Empleados domésticos;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-19;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
feb-19;Mujer;Villaverde;Entre 46 y 55 años;Española;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;;
feb-19;Hombre;Latina;Entre 36 y 45 años;Española;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;;;;
