Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
ene-21;Mujer;Usera;Entre 26 y 35 años;Española;4411;Empleados de información al usuario;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos)
ene-21;Mujer;Latina;Entre 36 y 45 años;Comunitaria;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;;
ene-21;Mujer;Villa De Vallecas;Entre 26 y 35 años;Comunitaria;2482;Diseñadores de productos y de prendas;5110;Cocineros asalariados;5220;Vendedores en tiendas y almacenes
ene-21;Hombre;San Blas;Menor de 25 años;Extracomunitaria;7121;Albañiles;9229;Otro personal de limpieza;9443;Barrenderos y afines
ene-21;Mujer;Salamanca;Entre 36 y 45 años;Extracomunitaria;2251;Maestros de educación infantil;5721;Cuidadores de niños en guarderías y centros educativos;5722;Cuidadores de niños en domicilios
ene-21;Mujer;Otro Municipio;Menor de 25 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;3713;Profesionales de apoyo al trabajo y a la educación social;3622;Profesionales de apoyo de la Administración Pública de servicios sociales
ene-21;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;2432;Ingenieros en construcción y obra civil;2431;Ingenieros industriales y de producción;2462;Ingenieros técnicos de obras públicas
ene-21;Mujer;Otro Municipio;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;9811;Peones del transporte de mercancías y descargadores
ene-21;Mujer;Salamanca;Entre 36 y 45 años;Comunitaria;5120;Camareros asalariados;9310;Ayudantes de cocina;9100;Empleados domésticos
ene-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;;;;;;
ene-21;Mujer;Otro Municipio;Entre 36 y 45 años;Española;2922;Periodistas;4411;Empleados de información al usuario;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-21;Hombre;Fuencarral-el Pardo;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
ene-21;Hombre;Retiro;Entre 46 y 55 años;Española;3831;Técnicos de grabación audiovisual;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
ene-21;Mujer;Villa De Vallecas;Entre 36 y 45 años;Extracomunitaria;5110;Cocineros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
ene-21;Hombre;Hortaleza;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9100;Empleados domésticos
feb-21;Hombre;Moratalaz;Entre 26 y 35 años;Extracomunitaria;;;;;;
feb-21;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;4411;Empleados de información al usuario
feb-21;Hombre;Centro;Entre 46 y 55 años;Extracomunitaria;;;;;;
feb-21;Mujer;Villaverde;Menor de 25 años;Española;5120;Camareros asalariados;5722;Cuidadores de niños en domicilios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;3724;Monitores de actividades recreativas y de entretenimiento;5710;Trabajadores de los cuidados personales a domicilio;;
feb-21;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);5812;Especialistas en tratamientos de estética, bienestar y afines
feb-21;Mujer;San Blas;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados;5710;Trabajadores de los cuidados personales a domicilio
feb-21;Hombre;Ciudad Lineal;Entre 36 y 45 años;Española;;;;;;
feb-21;Mujer;Moratalaz;Entre 46 y 55 años;Española;;;;;;
feb-21;Hombre;Moncloa-aravaca;Entre 36 y 45 años;Española;3831;Técnicos de grabación audiovisual;3831;Técnicos de grabación audiovisual;;
feb-21;Mujer;Hortaleza;Entre 36 y 45 años;Española;9820;Reponedores;4424;Teleoperadores;5833;Conserjes de edificios
feb-21;Hombre;Villa De Vallecas;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados;7111;Encofradores y operarios de puesta en obra de hormigón
feb-21;Hombre;Carabanchel;Entre 46 y 55 años;Española;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
feb-21;Hombre;Barajas;Menor de 25 años;Española;2322;Profesores de enseñanza no reglada de idiomas;5220;Vendedores en tiendas y almacenes;4411;Empleados de información al usuario
feb-21;Mujer;Arganzuela;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;4424;Teleoperadores
feb-21;Mujer;Moratalaz;Entre 46 y 55 años;Española;4424;Teleoperadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5420;Operadores de telemarketing
feb-21;Hombre;Arganzuela;Entre 36 y 45 años;Española;;;;;;
feb-21;Mujer;Ciudad Lineal;Entre 56 y 65 años;Española;9100;Empleados domésticos;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
feb-21;Hombre;Latina;Entre 26 y 35 años;Española;9543;Peones forestales y de la caza;;;;
feb-21;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5812;Especialistas en tratamientos de estética, bienestar y afines;;
feb-21;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;3532;Organizadores de conferencias y eventos;5120;Camareros asalariados;;
feb-21;Hombre;Tetuán;Entre 36 y 45 años;Española;8333;Operadores de carretillas elevadoras;;;;
feb-21;Mujer;Hortaleza;Entre 26 y 35 años;Española;2252;Técnicos en educación infantil;9100;Empleados domésticos;;
ene-21;Mujer;Centro;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
ene-21;Mujer;Tetuán;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
ene-21;Mujer;Tetuán;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
ene-21;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;8170;Operadores de máquinas de lavandería y tintorería;4411;Empleados de información al usuario
ene-21;Hombre;San Blas;Entre 46 y 55 años;Española;3831;Técnicos de grabación audiovisual;7315;Montadores de estructuras cableadas y empalmadores de cables;8412;Conductores asalariados de automóviles, taxis y furgonetas
ene-21;Mujer;Tetuán;Entre 46 y 55 años;Española;9431;Ordenanzas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Mujer;Otro Municipio;Entre 36 y 45 años;Comunitaria;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;9820;Reponedores
ene-21;Hombre;Usera;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
ene-21;Mujer;Villaverde;Entre 26 y 35 años;Comunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos)
ene-21;Mujer;Tetuán;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios;9100;Empleados domésticos
ene-21;Hombre;Arganzuela;Entre 36 y 45 años;Extracomunitaria;5120;Camareros asalariados;8412;Conductores asalariados de automóviles, taxis y furgonetas;7121;Albañiles
ene-21;Hombre;Usera;Entre 36 y 45 años;Extracomunitaria;5833;Conserjes de edificios;7191;Mantenedores de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
ene-21;Mujer;Hortaleza;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario;;
ene-21;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Extracomunitaria;5110;Cocineros asalariados;5110;Cocineros asalariados;;
ene-21;Hombre;Otro Municipio;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;8333;Operadores de carretillas elevadoras
ene-21;Mujer;Usera;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9100;Empleados domésticos
ene-21;Hombre;Chamberí;Entre 46 y 55 años;Española;3734;Chefs;;;;
ene-21;Mujer;Tetuán;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
ene-21;Mujer;Centro;Entre 36 y 45 años;Extracomunitaria;2651;Profesionales de la publicidad y la comercialización;;;;
ene-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
ene-21;Hombre;Arganzuela;Menor de 25 años;Española;3723;Instructores de actividades deportivas;3722;Entrenadores y árbitros de actividades deportivas;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Moratalaz;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;3510;Agentes y representantes comerciales;5420;Operadores de telemarketing
ene-21;Mujer;Carabanchel;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;9100;Empleados domésticos
ene-21;Mujer;Usera;Menor de 25 años;Española;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5722;Cuidadores de niños en domicilios
ene-21;Mujer;Chamartín;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4411;Empleados de información al usuario;4424;Teleoperadores
ene-21;Hombre;Tetuán;Menor de 25 años;Comunitaria;2511;Abogados;;;;
ene-21;Mujer;Villaverde;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros
ene-21;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;4301;Grabadores de datos;4423;Telefonistas;4424;Teleoperadores
ene-21;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Comunitaria;5300;Comerciantes propietarios de tiendas;;;;
ene-21;Mujer;Latina;Entre 36 y 45 años;Extracomunitaria;2713;Analistas, programadores y diseñadores Web y multimedia;2484;Diseñadores gráficos y multimedia;3820;Programadores informáticos
ene-21;Hombre;San Blas;Entre 36 y 45 años;Extracomunitaria;;;;;;
ene-21;Mujer;Otro Municipio;Entre 36 y 45 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes
ene-21;Hombre;Usera;Entre 26 y 35 años;Extracomunitaria;5992;Bañistas-socorristas;7294;Montadores-instaladores de placas de energía solar;7191;Mantenedores de edificios
ene-21;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;3612;Asistentes jurídico-legales;2511;Abogados;3613;Asistentes de dirección y administrativos
ene-21;Hombre;Otro Municipio;Entre 56 y 65 años;Española;8432;Conductores asalariados de camiones;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
ene-21;Mujer;San Blas;Entre 36 y 45 años;Española;1422;Directores y gerentes de bares, cafeterías y similares;;;;
ene-21;Hombre;Tetuán;Entre 26 y 35 años;Comunitaria;3613;Asistentes de dirección y administrativos;5420;Operadores de telemarketing;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;2511;Abogados;3711;Profesionales de apoyo de servicios jurídicos y servicios similares;3613;Asistentes de dirección y administrativos
ene-21;Mujer;Retiro;Entre 46 y 55 años;Española;2652;Profesionales de relaciones públicas;;;;
ene-21;Mujer;Hortaleza;Entre 36 y 45 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;;;;
ene-21;Hombre;Moncloa-aravaca;Entre 26 y 35 años;Española;4122;Empleados de oficina de servicios de apoyo a la producción;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-21;Mujer;Otro Municipio;Entre 26 y 35 años;Española;;;;;;
ene-21;Mujer;Carabanchel;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
ene-21;Hombre;Vicálvaro;Entre 56 y 65 años;Española;2723;Analistas de redes informáticas;3820;Programadores informáticos;2729;Especialistas en bases de datos y en redes informáticas no clasificados bajo otros epígrafes
ene-21;Mujer;Villaverde;Menor de 25 años;Española;;;;;;
ene-21;Mujer;Ciudad Lineal;Menor de 25 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Mujer;Villaverde;Menor de 25 años;Española;;;;;;
ene-21;Hombre;Hortaleza;Menor de 25 años;Española;4221;Empleados de servicios de correos (excepto empleados de mostrador);8440;Conductores de motocicletas y ciclomotores;8432;Conductores asalariados de camiones
ene-21;Mujer;Carabanchel;Menor de 25 años;Española;5811;Peluqueros;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores
ene-21;Mujer;Carabanchel;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4122;Empleados de oficina de servicios de apoyo a la producción
ene-21;Hombre;Fuencarral-el Pardo;Entre 56 y 65 años;Española;;;;;;
ene-21;Hombre;Vicálvaro;Entre 36 y 45 años;Española;7622;Trabajadores de procesos de impresión;;;;
ene-21;Hombre;Moratalaz;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
ene-21;Hombre;Usera;Entre 36 y 45 años;Española;8432;Conductores asalariados de camiones;8420;Conductores de autobuses y tranvías;9811;Peones del transporte de mercancías y descargadores
ene-21;Hombre;Moratalaz;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados
ene-21;Mujer;Latina;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5612;Auxiliares de enfermería de atención primaria;5611;Auxiliares de enfermería hospitalaria
ene-21;Mujer;Centro;Entre 26 y 35 años;Española;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;2939;Artistas creativos e interpretativos no clasificados bajo otros epígrafes;2323;Profesores de enseñanza no reglada de música y danza
ene-21;Mujer;Centro;Entre 36 y 45 años;Española;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;;;;
ene-21;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9229;Otro personal de limpieza;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores
ene-21;Hombre;Tetuán;Menor de 25 años;Española;8333;Operadores de carretillas elevadoras;9820;Reponedores;;
ene-21;Mujer;Usera;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5622;Técnicos de emergencias sanitarias;;
ene-21;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4411;Empleados de información al usuario;4423;Telefonistas
ene-21;Mujer;San Blas;Menor de 25 años;Extracomunitaria;5811;Peluqueros;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Moncloa-aravaca;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9320;Preparadores de comidas rápidas;;
ene-21;Hombre;Otro Municipio;Menor de 25 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;San Blas;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros;;
ene-21;Hombre;Moncloa-aravaca;Entre 26 y 35 años;Extracomunitaria;5811;Peluqueros;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
ene-21;Mujer;Moncloa-aravaca;Menor de 25 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Otro Municipio;Entre 46 y 55 años;Española;2481;Arquitectos técnicos y técnicos urbanistas;5891;Asistentes personales o personas de compañía;2451;Arquitectos (excepto arquitectos paisajistas y urbanistas)
ene-21;Hombre;Villaverde;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9811;Peones del transporte de mercancías y descargadores
ene-21;Mujer;Otro Municipio;Entre 26 y 35 años;Española;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Mujer;Tetuán;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
ene-21;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Hombre;Usera;Entre 36 y 45 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores;9602;Peones de la construcción de edificios
ene-21;Mujer;Moratalaz;Entre 56 y 65 años;Extracomunitaria;2323;Profesores de enseñanza no reglada de música y danza;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales
ene-21;Hombre;Otro Municipio;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;8209;Montadores y ensambladores no clasificados en otros epígrafes;9820;Reponedores
ene-21;Mujer;Centro;Entre 36 y 45 años;Española;3723;Instructores de actividades deportivas;2624;Especialistas en políticas y servicios de personal y afines;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-21;Mujer;Salamanca;Menor de 25 años;Española;2484;Diseñadores gráficos y multimedia;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales;2324;Profesores de enseñanza no reglada de artes
ene-21;Mujer;Tetuán;Entre 26 y 35 años;Española;9310;Ayudantes de cocina;;;;
ene-21;Mujer;Centro;Menor de 25 años;Española;;;;;;
ene-21;Mujer;Vicálvaro;Menor de 25 años;Española;2484;Diseñadores gráficos y multimedia;;;;
ene-21;Mujer;Arganzuela;Menor de 25 años;Española;3722;Entrenadores y árbitros de actividades deportivas;3723;Instructores de actividades deportivas;3724;Monitores de actividades recreativas y de entretenimiento
ene-21;Mujer;Otro Municipio;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5811;Peluqueros
ene-21;Hombre;Latina;Entre 56 y 65 años;Extracomunitaria;;;;;;
ene-21;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;5811;Peluqueros;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
ene-21;Hombre;Tetuán;Entre 26 y 35 años;Extracomunitaria;8333;Operadores de carretillas elevadoras;9811;Peones del transporte de mercancías y descargadores;4121;Empleados de control de abastecimientos e inventario
ene-21;Mujer;Otro Municipio;Entre 46 y 55 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles)
ene-21;Mujer;Otro Municipio;Entre 56 y 65 años;Española;;;;;;
ene-21;Hombre;Moratalaz;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ene-21;Mujer;Chamberí;Entre 26 y 35 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
ene-21;Hombre;Otro Municipio;Entre 56 y 65 años;Española;3820;Programadores informáticos;2713;Analistas, programadores y diseñadores Web y multimedia;;
ene-21;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;9602;Peones de la construcción de edificios;;;;
ene-21;Mujer;Retiro;Menor de 25 años;Extracomunitaria;3313;Técnicos en anatomía patológica y citología;5120;Camareros asalariados;5722;Cuidadores de niños en domicilios
ene-21;Hombre;Usera;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Hombre;Arganzuela;Entre 46 y 55 años;Española;;;;;;
ene-21;Hombre;Carabanchel;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;5992;Bañistas-socorristas;5220;Vendedores en tiendas y almacenes
ene-21;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5210;Jefes de sección de tiendas y almacenes
ene-21;Mujer;Centro;Entre 26 y 35 años;Española;5120;Camareros asalariados;3724;Monitores de actividades recreativas y de entretenimiento;4424;Teleoperadores
ene-21;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5893;Cuidadores de animales y adiestradores;9700;Peones de las industrias manufactureras
ene-21;Mujer;Latina;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5721;Cuidadores de niños en guarderías y centros educativos
ene-21;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;7250;Mecánicos-instaladores de refrigeración y climatización;;;;
ene-21;Mujer;Centro;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales
ene-21;Mujer;Chamberí;Entre 26 y 35 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;5220;Vendedores en tiendas y almacenes;5210;Jefes de sección de tiendas y almacenes
ene-21;Mujer;Carabanchel;Entre 26 y 35 años;Española;2511;Abogados;3613;Asistentes de dirección y administrativos;2599;Profesionales del derecho no clasificados bajo otros epígrafes
ene-21;Mujer;Latina;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
ene-21;Hombre;Arganzuela;Entre 46 y 55 años;Española;1221;Directores comerciales y de ventas;3510;Agentes y representantes comerciales;3833;Técnicos de ingeniería de las telecomunicaciones
ene-21;Mujer;Arganzuela;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;1222;Directores de publicidad y relaciones públicas;3532;Organizadores de conferencias y eventos
ene-21;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;9100;Empleados domésticos;9820;Reponedores;5722;Cuidadores de niños en domicilios
ene-21;Mujer;Villaverde;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);5833;Conserjes de edificios;;
ene-21;Mujer;Villaverde;Entre 56 y 65 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
ene-21;Mujer;Otro Municipio;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;4424;Teleoperadores
ene-21;Mujer;Barajas;Entre 36 y 45 años;Española;9443;Barrenderos y afines;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Mujer;Latina;Entre 36 y 45 años;Española;4424;Teleoperadores;;;;
ene-21;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
ene-21;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
ene-21;Mujer;Ciudad Lineal;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria
ene-21;Hombre;Otro Municipio;Entre 46 y 55 años;Española;7623;Trabajadores de procesos de encuadernación;9811;Peones del transporte de mercancías y descargadores;;
ene-21;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza;9602;Peones de la construcción de edificios
ene-21;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
ene-21;Mujer;Tetuán;Menor de 25 años;Extracomunitaria;5120;Camareros asalariados;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;5722;Cuidadores de niños en domicilios;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-21;Hombre;Salamanca;Menor de 25 años;Española;2613;Analistas financieros;2621;Analistas de gestión y organización;2612;Asesores financieros y en inversiones
ene-21;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;2625;Especialistas en formación de personal;4112;Empleados de control de personal y nóminas
ene-21;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
ene-21;Hombre;Latina;Entre 26 y 35 años;Española;3314;Técnicos en laboratorio de diagnóstico clínico;4422;Recepcionistas de hoteles;;
ene-21;Mujer;Usera;Menor de 25 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados
ene-21;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;4422;Recepcionistas de hoteles
