Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
marzo-18;Mujer;Tetuán;Entre 56 y 65 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
marzo-18;Mujer;Centro;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;;;;
marzo-18;Mujer;Tetuán;Entre 26 y 35 años;Española;2482;Diseñadores de productos y de prendas;3713;Profesionales de apoyo al trabajo y a la educación social;;
marzo-18;Hombre;Barajas;Entre 46 y 55 años;Española;2484;Diseñadores gráficos y multimedia;4412;Recepcionistas (excepto de hoteles);2652;Profesionales de relaciones públicas
marzo-18;Mujer;Otro Municipio;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
marzo-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9431;Ordenanzas
marzo-18;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
marzo-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;;;;
marzo-18;Mujer;Ciudad Lineal;Menor de 25 años;Española;5120;Camareros asalariados;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
marzo-18;Mujer;Villaverde;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
marzo-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;2823;Psicólogos;3339;Otros profesionales de las terapias alternativas;2824;Profesionales del trabajo y la educación social
marzo-18;Mujer;Ciudad Lineal;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
marzo-18;Hombre;Tetuán;Entre 46 y 55 años;Española;9431;Ordenanzas;4411;Empleados de información al usuario;5833;Conserjes de edificios
marzo-18;Mujer;San Blas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5500;Cajeros y taquilleros (excepto bancos)
marzo-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados
marzo-18;Mujer;Villaverde;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;3713;Profesionales de apoyo al trabajo y a la educación social;5220;Vendedores en tiendas y almacenes
marzo-18;Mujer;Tetuán;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles);5220;Vendedores en tiendas y almacenes
marzo-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
marzo-18;Mujer;San Blas;Entre 46 y 55 años;Española;4301;Grabadores de datos;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos
marzo-18;Mujer;Otro Municipio;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7323;Ajustadores y operadores de máquinas-herramienta;9700;Peones de las industrias manufactureras
marzo-18;Mujer;Fuencarral-el Pardo;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;5722;Cuidadores de niños en domicilios
marzo-18;Hombre;Usera;Menor de 25 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;9420;Repartidores de publicidad, limpiabotas y otros trabajadores de oficios callejeros;;
marzo-18;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;5622;Técnicos de emergencias sanitarias;;;;
marzo-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;9820;Reponedores;2511;Abogados;3613;Asistentes de dirección y administrativos
marzo-18;Mujer;Usera;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
marzo-18;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5220;Vendedores en tiendas y almacenes;5811;Peluqueros
marzo-18;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9320;Preparadores de comidas rápidas;;;;
marzo-18;Mujer;Latina;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
marzo-18;Mujer;Usera;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
marzo-18;Hombre;Villaverde;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9223;Limpiadores de ventanas;5710;Trabajadores de los cuidados personales a domicilio
marzo-18;Mujer;Usera;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;9310;Ayudantes de cocina
marzo-18;Mujer;Usera;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
marzo-18;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;8412;Conductores asalariados de automóviles, taxis y furgonetas;9431;Ordenanzas
marzo-18;Mujer;Tetuán;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
marzo-18;Hombre;Retiro;Entre 36 y 45 años;Española;;;;;;
marzo-18;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
marzo-18;Mujer;Otro Municipio;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4210;Empleados de bibliotecas y archivos
marzo-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos);4412;Recepcionistas (excepto de hoteles)
marzo-18;Mujer;Otro Municipio;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;;;;
marzo-18;Hombre;Carabanchel;Entre 36 y 45 años;Extracomunitaria;4210;Empleados de bibliotecas y archivos;;;;
marzo-18;Mujer;Hortaleza;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Otro Municipio;Entre 36 y 45 años;Comunitaria;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos;4424;Teleoperadores
marzo-18;Mujer;Otro Municipio;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;;;;
marzo-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Otro Municipio;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;3613;Asistentes de dirección y administrativos;3532;Organizadores de conferencias y eventos
marzo-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;4210;Empleados de bibliotecas y archivos;;;;
marzo-18;Hombre;Hortaleza;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Chamberí;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos
marzo-18;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Villa De Vallecas;Entre 46 y 55 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
marzo-18;Hombre;Arganzuela;Entre 26 y 35 años;Extracomunitaria;9602;Peones de la construcción de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5833;Conserjes de edificios
marzo-18;Hombre;Latina;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
marzo-18;Mujer;Tetuán;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;;
marzo-18;Hombre;Tetuán;Menor de 25 años;Extracomunitaria;9310;Ayudantes de cocina;9310;Ayudantes de cocina;9820;Reponedores
marzo-18;Mujer;Otro Municipio;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;4112;Empleados de control de personal y nóminas
marzo-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;3124;Técnicos en electrónica (excepto electromedicina);4424;Teleoperadores;3139;Técnicos en control de procesos no clasificados bajo otros epígrafes
marzo-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;;;;
marzo-18;Mujer;Tetuán;Entre 46 y 55 años;Española;2922;Periodistas;;;;
marzo-18;Hombre;Vicálvaro;Entre 26 y 35 años;Española;5412;Vendedores en mercados ocasionales y mercadillos;;;;
marzo-18;Hombre;Latina;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;2484;Diseñadores gráficos y multimedia;;
marzo-18;Mujer;Villa De Vallecas;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Fuencarral-el Pardo;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
marzo-18;Hombre;Carabanchel;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Barajas;Entre 26 y 35 años;Española;3811;Técnicos en operaciones de sistemas informáticos;;;;
marzo-18;Mujer;Villa De Vallecas;Entre 26 y 35 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Arganzuela;Entre 36 y 45 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;;;;
marzo-18;Hombre;Carabanchel;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
marzo-18;Hombre;Centro;Entre 36 y 45 años;Española;2824;Profesionales del trabajo y la educación social;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2824;Profesionales del trabajo y la educación social
marzo-18;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5420;Operadores de telemarketing;;
marzo-18;Hombre;Usera;Entre 46 y 55 años;Española;5833;Conserjes de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
marzo-18;Hombre;Moratalaz;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;5120;Camareros asalariados
marzo-18;Mujer;San Blas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9310;Ayudantes de cocina
marzo-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;3521;Mediadores y agentes de seguros;3510;Agentes y representantes comerciales;3510;Agentes y representantes comerciales
marzo-18;Hombre;Villaverde;Entre 56 y 65 años;Extracomunitaria;3713;Profesionales de apoyo al trabajo y a la educación social;3713;Profesionales de apoyo al trabajo y a la educación social;2923;Filólogos, intérpretes y traductores
marzo-18;Mujer;Villaverde;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Centro;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;;;;
abril-18;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;2824;Profesionales del trabajo y la educación social;2824;Profesionales del trabajo y la educación social
abril-18;Mujer;Vicálvaro;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;5120;Camareros asalariados;5710;Trabajadores de los cuidados personales a domicilio
abril-18;Hombre;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
abril-18;Mujer;Chamberí;Entre 26 y 35 años;Española;2824;Profesionales del trabajo y la educación social;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social
abril-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;3611;Supervisores de secretaría;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
abril-18;Mujer;Latina;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
abril-18;Hombre;Carabanchel;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;9700;Peones de las industrias manufactureras
abril-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;;
abril-18;Hombre;Ciudad Lineal;Entre 46 y 55 años;Comunitaria;5833;Conserjes de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
abril-18;Hombre;Usera;Menor de 25 años;Española;2651;Profesionales de la publicidad y la comercialización;;;;
abril-18;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
abril-18;Mujer;Latina;Entre 46 y 55 años;Española;9229;Otro personal de limpieza;5710;Trabajadores de los cuidados personales a domicilio;;
abril-18;Mujer;Centro;Entre 26 y 35 años;Española;2414;Geólogos y geofísicos;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);2426;Profesionales de la protección ambiental
abril-18;Mujer;San Blas;Entre 56 y 65 años;Española;2624;Especialistas en políticas y servicios de personal y afines;;;;
abril-18;Mujer;Chamberí;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abril-18;Hombre;Hortaleza;Entre 56 y 65 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;9431;Ordenanzas
abril-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio
abril-18;Mujer;Centro;Menor de 25 años;Española;3312;Técnicos en imagen para el diagnóstico;5220;Vendedores en tiendas y almacenes;;
abril-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;3812;Técnicos en asistencia al usuario de tecnologías de la información;3811;Técnicos en operaciones de sistemas informáticos;4301;Grabadores de datos
abril-18;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;9602;Peones de la construcción de edificios;9700;Peones de las industrias manufactureras;;
marzo-18;Mujer;Salamanca;Entre 56 y 65 años;Española;3110;Delineantes y dibujantes técnicos;2484;Diseñadores gráficos y multimedia;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
marzo-18;Mujer;Hortaleza;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;4424;Teleoperadores;5500;Cajeros y taquilleros (excepto bancos)
marzo-18;Mujer;Villaverde;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;4301;Grabadores de datos;4411;Empleados de información al usuario
marzo-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9700;Peones de las industrias manufactureras;9820;Reponedores
marzo-18;Mujer;Centro;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Villaverde;Entre 36 y 45 años;Comunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
marzo-18;Mujer;Hortaleza;Entre 26 y 35 años;Española;4445;Cobradores de facturas, deudas y empleados afines;3613;Asistentes de dirección y administrativos;2651;Profesionales de la publicidad y la comercialización
marzo-18;Mujer;Latina;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5220;Vendedores en tiendas y almacenes
marzo-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
marzo-18;Mujer;San Blas;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Moncloa-aravaca;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;7834;Costureros a mano, bordadores y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
marzo-18;Hombre;Otro Municipio;Menor de 25 años;Española;7191;Mantenedores de edificios;;;;
marzo-18;Mujer;Latina;Entre 26 y 35 años;Española;2251;Maestros de educación infantil;2252;Técnicos en educación infantil;;
marzo-18;Mujer;Retiro;Entre 46 y 55 años;Española;3820;Programadores informáticos;3613;Asistentes de dirección y administrativos;2713;Analistas, programadores y diseñadores Web y multimedia
marzo-18;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
marzo-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Moratalaz;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;;;;
marzo-18;Mujer;Hortaleza;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Centro;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;;;;
marzo-18;Hombre;Centro;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Hombre;San Blas;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;8412;Conductores asalariados de automóviles, taxis y furgonetas
marzo-18;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;;;;
marzo-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;2651;Profesionales de la publicidad y la comercialización;5220;Vendedores en tiendas y almacenes
marzo-18;Hombre;Vicálvaro;Entre 46 y 55 años;Comunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9443;Barrenderos y afines;9602;Peones de la construcción de edificios
marzo-18;Mujer;San Blas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
marzo-18;Mujer;Vicálvaro;Entre 36 y 45 años;Española;4221;Empleados de servicios de correos (excepto empleados de mostrador);4424;Teleoperadores;5220;Vendedores en tiendas y almacenes
marzo-18;Hombre;Vicálvaro;Entre 36 y 45 años;Comunitaria;9811;Peones del transporte de mercancías y descargadores;8193;Operadores de máquinas de embalaje, embotellamiento y etiquetado;8333;Operadores de carretillas elevadoras
marzo-18;Hombre;San Blas;Entre 46 y 55 años;Española;9602;Peones de la construcción de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9811;Peones del transporte de mercancías y descargadores
marzo-18;Mujer;San Blas;Entre 26 y 35 años;Española;2823;Psicólogos;2624;Especialistas en políticas y servicios de personal y afines;5220;Vendedores en tiendas y almacenes
marzo-18;Mujer;Ciudad Lineal;Menor de 25 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4112;Empleados de control de personal y nóminas;4111;Empleados de contabilidad
marzo-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;4424;Teleoperadores;5833;Conserjes de edificios
marzo-18;Hombre;Arganzuela;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5120;Camareros asalariados
marzo-18;Mujer;Arganzuela;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;;
marzo-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;9310;Ayudantes de cocina
marzo-18;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
marzo-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios
marzo-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5120;Camareros asalariados;3535;Portavoces y agentes de relaciones públicas;8412;Conductores asalariados de automóviles, taxis y furgonetas
marzo-18;Hombre;Ciudad Lineal;Menor de 25 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;7403;Mecánicos y ajustadores de maquinaria agrícola e industrial;7323;Ajustadores y operadores de máquinas-herramienta
marzo-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9443;Barrenderos y afines;5220;Vendedores en tiendas y almacenes
marzo-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;;
marzo-18;Mujer;Retiro;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;4424;Teleoperadores;3613;Asistentes de dirección y administrativos
marzo-18;Mujer;Barajas;Entre 36 y 45 años;Española;4421;Empleados de agencias de viajes;5420;Operadores de telemarketing;;
marzo-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;3811;Técnicos en operaciones de sistemas informáticos;4424;Teleoperadores;5220;Vendedores en tiendas y almacenes
marzo-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas
marzo-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9700;Peones de las industrias manufactureras;9820;Reponedores
marzo-18;Hombre;Centro;Entre 26 y 35 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3723;Instructores de actividades deportivas;3326;Técnicos en prevención de riesgos laborales y salud ambiental
marzo-18;Mujer;Hortaleza;Entre 56 y 65 años;Española;4424;Teleoperadores;4411;Empleados de información al usuario;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
marzo-18;Hombre;Villaverde;Entre 26 y 35 años;Española;7313;Chapistas y caldereros;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9820;Reponedores
marzo-18;Mujer;Latina;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;;;
marzo-18;Mujer;Centro;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
marzo-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas
marzo-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
marzo-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;5420;Operadores de telemarketing;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4424;Teleoperadores
marzo-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;3314;Técnicos en laboratorio de diagnóstico clínico;3613;Asistentes de dirección y administrativos;;
marzo-18;Mujer;Chamberí;Entre 26 y 35 años;Española;2823;Psicólogos;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
marzo-18;Mujer;Latina;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
marzo-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);5710;Trabajadores de los cuidados personales a domicilio
marzo-18;Mujer;Villaverde;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8170;Operadores de máquinas de lavandería y tintorería;7834;Costureros a mano, bordadores y afines
marzo-18;Mujer;San Blas;Entre 26 y 35 años;Extracomunitaria;3321;Técnicos superiores en higiene bucodental;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
marzo-18;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
marzo-18;Mujer;Tetuán;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
marzo-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;;;;
marzo-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;5721;Cuidadores de niños en guarderías y centros educativos;3613;Asistentes de dirección y administrativos
marzo-18;Hombre;Villaverde;Entre 26 y 35 años;Española;9229;Otro personal de limpieza;;;;
marzo-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
marzo-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;4210;Empleados de bibliotecas y archivos;;;;
